nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
702 encens lavande bois de cachemire 69037.html,Bon Parfumeur,IFF,2021.0,3.94,144,"['woody', 'amber', 'aromatic', 'balsamic', 'lavender', 'musky', 'fresh spicy', 'soft spicy', 'citrus', 'vanilla']",unisex,moderate,average,good value,"['Lemon', 'Elemi resin', 'Olibanum', 'Pink Pepper']",['Lavender Extract'],"['Peru Balsam', 'Cedar', 'White Musk', 'Cashmere Wood', 'Vanilla']",https://www.fragrantica.com/perfume/Bon-Parfumeur/702-encens-lavande-bois-de-cachemire-69037.html
801 sea spray cedar grapefruit 51012.html,Bon Parfumeur,Karine Dubreuil-Sereni,2017.0,3.79,234,"['aromatic', 'woody', 'citrus', 'marine', 'fresh spicy', 'green', 'fresh', 'salty']",unisex,moderate,average,ok,"['Grapefruit', 'Italian Mandarin', 'Citron', 'Ivy']","['Nutmeg', 'Sea Notes', 'Rosemary', 'Pink Pepper']","['White Musk', 'Cedar', 'Cypress']",https://www.fragrantica.com/perfume/Bon-Parfumeur/801-sea-spray-cedar-grapefruit-51012.html
802 pivoine lotus bambou 67398.html,Bon Parfumeur,Karine Dubreuil-Sereni,2019.0,3.75,84,"['floral', 'fruity', 'rose', 'fresh']",female,moderate,average,good value,"['Black Currant', 'Osmanthus', 'Violet']","['Peony', 'Rose', 'Lotus', 'Freesia']","['Musk', 'Ambrette (Musk Mallow)']",https://www.fragrantica.com/perfume/Bon-Parfumeur/802-pivoine-lotus-bambou-67398.html
803 sea spray ginger patchouli 91117.html,Bon Parfumeur,,2023.0,3.94,33,"['amber', 'warm spicy', 'soft spicy', 'animalic', 'patchouli', 'woody', 'balsamic', 'anis', 'aromatic', 'sweet']",male,moderate,average,good value,"['Ginger', 'juniper berry', 'Pink Pepper']","['Anise', 'Ylang-Ylang']","['Patchouli', 'Ambergris', 'Algae']",https://www.fragrantica.com/perfume/Bon-Parfumeur/803-sea-spray-ginger-patchouli-91117.html
901 nutmeg almond patchouli 51013.html,Bon Parfumeur,Corinne Cachen,2017.0,3.9,204,"['fresh spicy', 'woody', 'warm spicy', 'citrus', 'vanilla', 'patchouli', 'sweet', 'almond']",male,moderate,average,ok,"['Mandarin Orange', 'Grapefruit', 'Ginger']","['Pimento', 'Nutmeg', 'Black Pepper', 'White Wood', 'Almond']","['Musk', 'Vanilla', 'Patchouli', 'Tonka Bean']",https://www.fragrantica.com/perfume/Bon-Parfumeur/901-nutmeg-almond-patchouli-51013.html
902 armagnac blond tobacco cinnamon 51014.html,Bon Parfumeur,Karine Dubreuil-Sereni,2017.0,4.04,406,"['warm spicy', 'sweet', 'woody', 'tobacco', 'cinnamon', 'fresh spicy', 'fruity', 'vanilla', 'citrus']",unisex,moderate,average,good value,"['Orange', 'Ginger', 'Cognac', 'Basil']","['Cinnamon', 'Geranium', 'Cloves', 'Plum']","['Vanilla', 'Patchouli', 'Tobacco', 'Labdanum']",https://www.fragrantica.com/perfume/Bon-Parfumeur/902-armagnac-blond-tobacco-cinnamon-51014.html
903 baies du nepal safran oud 69038.html,Bon Parfumeur,Serge de Oliveira,2019.0,4.09,53,"['woody', 'warm spicy', 'patchouli', 'oud', 'musky', 'balsamic', 'fresh spicy', 'earthy', 'metallic', 'powdery']",male,moderate,average,ok,"['Coriander', 'Saffron', 'Pepper']","['Musk', 'Cashmere Wood', 'Patchouli']","['Sandalwood', 'Musk', 'Agarwood (Oud)']",https://www.fragrantica.com/perfume/Bon-Parfumeur/903-baies-du-nepal-safran-oud-69038.html
YMC 69032.html,Bon Parfumeur,,2020.0,4.04,25,"['citrus', 'woody', 'rose', 'warm spicy', 'fresh spicy', 'aromatic', 'powdery', 'cinnamon']",unisex,moderate,average,good value,"['Bitter Orange', 'Mandarin Orange']","['Rose', 'Cinnamon', 'Geranium']","['Sandalwood', 'Cedar', 'Papyrus']",https://www.fragrantica.com/perfume/Bon-Parfumeur/YMC-69032.html
104 Terra Hedera 99887.html,Bon Parfumeur,Corinne Cachen,2024.0,3.17,6,"['aromatic', 'green', 'marine', 'floral', 'amber', 'fresh spicy', 'warm spicy', 'balsamic', 'salty', 'woody']",,,,,"['Cardamom', 'Mastic or Lentisque', 'Bitter Orange', 'Galbanum']","['Jasmine', 'Aquatic notes', 'Frankincense', 'Hyacinth']","['Patchouli', 'Vetiver', 'Amber']",https://www.fragrantica.com/perfume/Bon-Parfumeur/104-Terra-Hedera-99887.html
107 Nappa Tuberosa 97156.html,Bon Parfumeur,Serge de Oliveira,2024.0,3.4,15,"['woody', 'musky', 'leather', 'tuberose', 'powdery', 'white floral', 'yellow floral', 'warm spicy', 'amber', 'green']",unisex,,,,"['Saffron', 'Bergamot']","['Ylang-Ylang', 'Tuberose']","['Suede', 'Patchouli', 'Cashmeran', 'Papyrus']",https://www.fragrantica.com/perfume/Bon-Parfumeur/107-Nappa-Tuberosa-97156.html
303 Marbre Rouge 99888.html,Bon Parfumeur,Sidonie Lancesseur,2024.0,3.67,6,"['amber', 'warm spicy', 'soft spicy', 'sweet', 'powdery', 'musky', 'woody', 'balsamic', 'aromatic']",,,,,"['Cardamom', 'Pink Pepper', 'Pimento']","['Patchouli', 'Ylang-Ylang', 'Tolu Balsam']","['Musk', 'Benzoin', 'Vetiver', 'Amberwood']",https://www.fragrantica.com/perfume/Bon-Parfumeur/303-Marbre-Rouge-99888.html
502 Iris Cartagena 97157.html,Bon Parfumeur,Clément Marx,2024.0,4.31,182,"['woody', 'warm spicy', 'powdery', 'iris', 'cacao', 'vanilla', 'earthy', 'sweet', 'coffee', 'violet']",unisex,long lasting,average,ok,"['Rum', 'Mandarin', 'Petitgrain', 'Cocoa']","['Sandalwood', 'Vanilla', 'Cedar', 'Iris']","['Coffee', 'Sugar Cane', 'Vetiver', 'Papyrus']",https://www.fragrantica.com/perfume/Bon-Parfumeur/502-Iris-Cartagena-97157.html
602 Bois Narcotique Intense 97158.html,Bon Parfumeur,Sidonie Lancesseur,2024.0,3.5,16,"['woody', 'fresh spicy', 'warm spicy', 'fresh', 'aromatic', 'amber', 'fruity', 'green', 'citrus', 'white floral']",,,,,"['Black Pepper', 'Pink Pepper', 'Pimento']","['Apple', 'Neroli', 'Frankincense']","['Vetiver', 'Moss', 'Patchouli', 'Cedar', 'Amber']",https://www.fragrantica.com/perfume/Bon-Parfumeur/602-Bois-Narcotique-Intense-97158.html
603 Cuir Sahib 99889.html,Bon Parfumeur,Mylène Alran,2024.0,4.0,3,"['amber', 'leather', 'woody', 'aromatic', 'vanilla', 'earthy', 'animalic', 'sweet', 'soft spicy', 'warm spicy']",,,,,"['Violet Leaf', 'Indonesian Nutmeg', 'Italian Lemon']","['Spanish Labdanum', 'Cypress', 'Frankincense', 'Clary Sage']","['Tonka Bean', 'Cashmeran', 'Leather', 'Nagarmotha', 'Patchouli']",https://www.fragrantica.com/perfume/Bon-Parfumeur/603-Cuir-Sahib-99889.html
903 Oud Ilam 99890.html,Bon Parfumeur,Serge de Oliveira,2024.0,3.43,7,"['warm spicy', 'woody', 'patchouli', 'powdery', 'earthy', 'fresh spicy', 'musky', 'oud', 'metallic', 'iris']",,,,,"['Saffron', 'Coriander', 'Sichuan Pepper']","['Patchouli', 'Iris']","['Sandalwood', 'Musk', 'Oud']",https://www.fragrantica.com/perfume/Bon-Parfumeur/903-Oud-Ilam-99890.html
B 4171.html,Boucheron,Ursula Wandel,2008.0,4.02,415,"['woody', 'fruity', 'warm spicy', 'floral', 'powdery', 'rose', 'white floral', 'patchouli', 'lactonic']",female,moderate,average,ok,[],[],[],https://www.fragrantica.com/perfume/Boucheron/B-4171.html
Boucheron 133.html,Boucheron,Francis Deleamont,1988.0,4.11,"2,896","['white floral', 'citrus', 'amber', 'aromatic', 'sweet', 'woody', 'yellow floral', 'powdery', 'fresh spicy', 'animalic']",female,long lasting,strong,good value,"['Bitter Orange', 'Lemon', 'Bergamot', 'Orange', 'Marigold', 'Apricot', 'Basil', 'Cassia', 'Asafoetida', 'Tangerine']","['Lily-of-the-Valley', 'Orris Root', 'Orange Blossom', 'Lydia Broom', 'Cedar', 'Geranium', 'Tuberose', 'Madagascar Ylang-Ylang', 'Jasmine', 'Narcissus']","['Sandalwood', 'Amber', 'Tonka Bean', 'Oakmoss', 'Indian Vanilla', 'Civet', 'Musk', 'Benzoin']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-133.html
Boucheron Eau Legere 2005 15341.html,Boucheron,,2005.0,3.95,44,"['white floral', 'citrus', 'woody', 'amber', 'powdery']",,moderate,average,,"['Orange Blossom', 'Bergamot', 'Tangerine']","['Lily', 'Lily-of-the-Valley']","['Sandalwood', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Eau-Legere-2005-15341.html
Boucheron Eau Legere 2006 2806.html,Boucheron,,2006.0,4.19,68,"['citrus', 'fresh spicy', 'floral', 'green', 'musky', 'powdery', 'vanilla', 'rose']",,moderate,average,,"['Mandarin Orange', 'Bergamot']",['Hyacinth'],"['Musk', 'Vanilla']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Eau-Legere-2006-2806.html
Boucheron Eau Legere 2006 2807.html,Boucheron,,2006.0,4.43,23,"['citrus', 'woody', 'white floral', 'fresh spicy', 'aromatic', 'patchouli']",,long lasting,average,,[],[],[],https://www.fragrantica.com/perfume/Boucheron/Boucheron-Eau-Legere-2006-2807.html
Boucheron Eau Legere 2008 75630.html,Boucheron,,2008.0,3.73,11,"['yellow floral', 'citrus', 'musky', 'green', 'powdery', 'sweet', 'aromatic', 'fresh spicy']",,,,,['Bergamot'],"['Broom', 'Narcissus']",['Musk'],https://www.fragrantica.com/perfume/Boucheron/Boucheron-Eau-Legere-2008-75630.html
Boucheron Femme Baccarat Limited Edition 10247.html,Boucheron,Francis Deleamont,2010.0,3.91,55,"['citrus', 'aromatic', 'fresh spicy', 'white floral', 'sweet', 'woody', 'yellow floral', 'green', 'powdery', 'amber']",,long lasting,average,,"['Bitter Orange', 'Lemon', 'Bergamot', 'Orange', 'Marigold', 'Apricot', 'Basil', 'Cassia', 'Asafoetida', 'Tangerine']","['Lily-of-the-Valley', 'Orris Root', 'Lydia Broom', 'Orange Blossom', 'Cedar', 'Geranium', 'Tuberose', 'Madagascar Ylang-Ylang', 'Jasmine', 'Narcissus']","['Sandalwood', 'Tonka Bean', 'Oakmoss', 'Indian Vanilla', 'Civet', 'Musk', 'Benzoin', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Femme-Baccarat-Limited-Edition-10247.html
Boucheron Femme Eau de Parfum 2012 16258.html,Boucheron,,2012.0,3.95,134,"['white floral', 'woody', 'yellow floral', 'tuberose', 'sweet', 'citrus', 'amber', 'powdery', 'vanilla', 'animalic']",female,long lasting,strong,ok,"['Mandarin Orange', 'Orange Blossom']","['Ylang-Ylang', 'Jasmine', 'Tuberose']","['Sandalwood', 'Vanila', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Femme-Eau-de-Parfum-2012-16258.html
Boucheron Fleurs 53700.html,Boucheron,Natalie Gracia-Cetto,2019.0,3.93,224,"['citrus', 'floral', 'white floral', 'fresh', 'fruity', 'sweet', 'vanilla', 'amber', 'tropical']",female,moderate,average,good value,"['Mandarin Orange', 'Lemon', 'Pear']","['Frangipani', 'Petalia', 'Orange Blossom']","['Vanilla', 'Benzoin']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Fleurs-53700.html
Boucheron Fraicheur Florale 11071.html,Boucheron,,2004.0,4.0,14,"['fresh spicy', 'aromatic', 'citrus', 'white floral', 'amber', 'tuberose', 'woody', 'powdery', 'animalic', 'warm spicy']",,,,,"['Amalfi Lemon', 'Basil', 'African Orange Flower', 'Bergamot']","['Sandalwood', 'Tuberose', 'Geranium', 'Orris Root']","['Civetta', 'Tonka Bean', 'oak moss', 'Benzoin']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Fraicheur-Florale-11071.html
Boucheron Homme Eau de Toilette Fraicheur 2008 4133.html,Boucheron,,2008.0,4.34,62,"['aromatic', 'citrus', 'fresh spicy', 'woody', 'herbal', 'earthy', 'rose', 'amber', 'powdery', 'mossy']",,long lasting,average,,"['Bergamot', 'Lemon Verbena', 'Orange', 'Coriander', 'Basil']","['Rose', 'Juniper', 'Sage', 'Ylang-Ylang', 'Iris', 'Geranium']","['Vetiver', 'Sandalwood', 'Oakmoss', 'Benzoin', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Homme-Eau-de-Toilette-Fraicheur-2008-4133.html
Boucheron Limited Edition 25th Anniversary 20151.html,Boucheron,,2013.0,4.41,41,"['white floral', 'citrus', 'woody', 'yellow floral', 'sweet', 'aromatic', 'green', 'amber', 'mossy', 'powdery']",,long lasting,strong,,"['Orange', 'Orange Blossom', 'Cassis', 'Tangerine']","['Lily-of-the-Valley', 'Geranium', 'Tuberose', 'Ylang-Ylang', 'Jasmine', 'Narcissus']","['Sandalwood', 'Tonka Bean', 'Oakmoss', 'Musk', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Limited-Edition-25th-Anniversary-20151.html
Boucheron Pour Homme 132.html,Boucheron,Francis Deleamont,1991.0,4.02,"1,919","['citrus', 'aromatic', 'woody', 'amber', 'fresh spicy', 'earthy', 'warm spicy', 'floral', 'white floral', 'mossy']",male,long lasting,average,great value,"['Mandarin Orange', 'Lemon', 'Bergamot', 'Lemon Verbena', 'Orange', 'Lavender', 'Basil']","['Lily-of-the-Valley', 'Carnation', 'Orris Root', 'Rose', 'Ylang-Ylang', 'Jasmine']","['Vetiver', 'Sandalwood', 'Amber', 'Tonka Bean', 'Oakmoss', 'Incense', 'Musk', 'Benzoin']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Pour-Homme-132.html
Boucheron pour Homme Collector Eau de Parfum 22472.html,Boucheron,,2013.0,4.4,217,"['woody', 'citrus', 'aromatic', 'rose', 'earthy', 'warm spicy', 'fresh spicy', 'fresh', 'mossy', 'yellow floral']",male,long lasting,average,good value,"['Basil', 'Coriander', 'Citruses']","['Ylang-Ylang', 'Aromatic Spices', 'Rose']","['Vetiver', 'Sandalwood', 'Moss', 'White Musk', 'Patchouli']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-pour-Homme-Collector-Eau-de-Parfum-22472.html
Boucheron Singulier 76761.html,Boucheron,Caroline Dumur,2022.0,4.0,303,"['aromatic', 'fresh spicy', 'woody', 'citrus', 'herbal', 'lavender', 'earthy']",male,long lasting,average,good value,"['Juniper', 'Grapefruit', 'Bergamot']","['Lavender', 'Sage', 'Geranium']","['Patchouli', 'Cedar', 'Vetiver']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Singulier-76761.html
Initial 134.html,Boucheron,Jacques Cavallier Belletrud,2000.0,4.08,679,"['floral', 'fruity', 'fresh spicy', 'honey', 'fresh', 'aromatic', 'patchouli', 'warm spicy', 'sweet', 'woody']",female,long lasting,strong,ok,"['Red currant leaf', 'Cassis', 'Mandarin Orange', 'Pepper']","['Patchouli', 'Rose', 'Jasmine', 'Wildflowers']","['Honey', 'Almond', 'Musk']",https://www.fragrantica.com/perfume/Boucheron/Initial-134.html
Initial Perle de Soleil 3273.html,Boucheron,,,4.36,33,"['citrus', 'fruity', 'fresh spicy', 'rose', 'floral', 'honey', 'white floral', 'vanilla', 'amber', 'sweet']",,moderate,intimate,,"['Black Currant', 'Mandarin Orange']","['Patchouli', 'Rose', 'Jasmine', 'Pepper']","['Honey', 'Vanilla', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Initial-Perle-de-Soleil-3273.html
Jeweler Boucheron Edition Boucheron Eau de Parfum 2696.html,Boucheron,,,4.04,28,[],,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Boucheron/Jeweler-Boucheron-Edition-Boucheron-Eau-de-Parfum-2696.html
La Collection du Joaillier 33600.html,Boucheron,,2008.0,4.46,13,"['amber', 'woody', 'earthy', 'mossy', 'warm spicy', 'powdery', 'vanilla', 'yellow floral', 'aromatic', 'iris']",,,average,,[],[],[],https://www.fragrantica.com/perfume/Boucheron/La-Collection-du-Joaillier-33600.html
Miss Boucheron 931.html,Boucheron,Anne Flipo,2007.0,3.59,498,"['woody', 'powdery', 'musky', 'floral', 'rose', 'soft spicy', 'violet', 'fresh spicy', 'fruity', 'citrus']",female,moderate,average,ok,"['Pomegranate', 'Bergamot', 'Pink Pepper']","['Bulgarian Rose', 'Violet', 'Cyclamen']","['Musk', 'Iris', 'White Suede', 'Virginian Cedar']",https://www.fragrantica.com/perfume/Boucheron/Miss-Boucheron-931.html
Miss Boucheron Jeweler Edition Miss Boucheron Eau de Parfum 2697.html,Boucheron,,2008.0,3.79,43,[],,moderate,intimate,,[],[],[],https://www.fragrantica.com/perfume/Boucheron/Miss-Boucheron-Jeweler-Edition-Miss-Boucheron-Eau-de-Parfum-2697.html
Trouble 135.html,Boucheron,Jacques Cavallier Belletrud,2004.0,4.25,"1,319","['amber', 'white floral', 'citrus', 'yellow floral', 'woody', 'aromatic', 'fresh', 'animalic', 'powdery', 'sweet']",female,long lasting,strong,ok,"['Lemon', 'Dyer’s Greenweed']",['Jasmine'],"['Cedar', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Trouble-135.html
Trouble Eau Legere 3274.html,Boucheron,,2005.0,3.96,84,"['vanilla', 'amber', 'citrus', 'floral', 'powdery', 'fresh spicy', 'aquatic', 'aromatic', 'ozonic']",,moderate,average,,['Bergamot'],['Lotus'],"['Vanilla', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Trouble-Eau-Legere-3274.html
Trouble Iridescent Eau Legere 14032.html,Boucheron,,2005.0,4.37,19,"['amber', 'citrus', 'floral', 'fresh', 'animalic']",,,,,[],[],[],https://www.fragrantica.com/perfume/Boucheron/Trouble-Iridescent-Eau-Legere-14032.html
Trouble Joaillier 14033.html,Boucheron,,,4.29,21,"['vanilla', 'amber', 'citrus', 'white floral', 'powdery', 'aromatic', 'fresh', 'animalic', 'sweet']",,eternal,average,,['Amalfi Lemon'],['Jasmine'],"['Vanille', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Trouble-Joaillier-14033.html
Boucheron Quatre 29443.html,Boucheron,Antoine Maisondieu,2015.0,4.02,"2,048","['citrus', 'fruity', 'white floral', 'sweet', 'musky', 'powdery', 'fresh', 'woody', 'rose']",female,moderate,average,good value,"['Grapefruit', 'Lemon', 'Orange', 'Tangerine']","['Peach', 'Rose', 'Big Strawberry', 'Apple', 'Jasmine']","['Caramel', 'Cashmeran', 'White Musk', 'Vanilla', 'Cedar']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Quatre-29443.html
Boucheron Quatre Absolu de Nuit Pour Femme 45304.html,Boucheron,Natalie Gracia-Cetto,2017.0,3.81,395,"['vanilla', 'sweet', 'fruity', 'amber', 'woody', 'almond', 'powdery', 'warm spicy', 'nutty', 'aromatic']",female,moderate,average,ok,"['Bergamot', 'Bitter Almond', 'Pink Pepper']","['Tonka Bean', 'Jasmine', 'Pear']","['Sandalwood', 'Vanilla', 'Amberwood']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Quatre-Absolu-de-Nuit-Pour-Femme-45304.html
Boucheron Quatre Absolue de Nuit Pour Homme 45305.html,Boucheron,Jacques Huclier,2017.0,4.24,212,"['fresh spicy', 'woody', 'aromatic', 'lavender', 'vanilla', 'warm spicy', 'patchouli', 'herbal', 'oud', 'powdery']",male,long lasting,strong,ok,"['Lavender', 'Sage', 'Lemon']","['Nutmeg', 'Akigalawood', 'Patchouli', 'Black Pepper']","['Vanilla', 'Cedar', 'Vetiver']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Quatre-Absolue-de-Nuit-Pour-Homme-45305.html
Boucheron Quatre En Rose 49833.html,Boucheron,Quentin Bisch,2018.0,3.93,304,"['floral', 'rose', 'fruity', 'woody', 'aromatic', 'citrus', 'vanilla', 'white floral', 'musky', 'patchouli']",female,moderate,average,ok,"['Black Currant', 'Mandarin Orange', 'Bergamot', 'Artemisia']","['Peach Blossom', 'Rose', 'Jasmine']","['Musk', 'Vanilla', 'Patchouli', 'Vetiver']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Quatre-En-Rose-49833.html
Boucheron Quatre Intense 38335.html,Boucheron,,2016.0,4.15,79,"['fruity', 'citrus', 'vanilla', 'sweet', 'powdery', 'white floral', 'woody', 'fresh', 'soft spicy', 'floral']",female,long lasting,strong,,"['Bitter Orange', 'Strawberry', 'Mandarin Orange', 'Red Currant']","['Jasmine', 'Heliotrope']","['Vanilla', 'Woody Notes']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Quatre-Intense-38335.html
Boucheron Quatre Intense Pour Homme Eau de Toilette 68123.html,Boucheron,,2016.0,,,[],,,,,[],[],[],https://www.fragrantica.com/perfume/Boucheron/Boucheron-Quatre-Intense-Pour-Homme-Eau-de-Toilette-68123.html
Boucheron Quatre Pour Homme 30583.html,Boucheron,,2015.0,3.78,318,"['citrus', 'ozonic', 'aquatic', 'fresh spicy', 'woody', 'aromatic', 'green', 'herbal', 'amber', 'conifer']",male,moderate,average,ok,"['Violet Leaf', 'Bergamot', 'Lime']","['Lavender', 'Geranium', 'Artemisia']","['Patchouli', 'Labdanum', 'Driftwood']",https://www.fragrantica.com/perfume/Boucheron/Boucheron-Quatre-Pour-Homme-30583.html
Quatre en Bleu 68527.html,Boucheron,Sonia Constant,2021.0,3.53,83,"['white floral', 'citrus', 'tuberose', 'woody', 'oud', 'rose', 'floral', 'animalic', 'musky', 'powdery']",female,moderate,average,ok,"['Mandarin Orange', 'Lemon', 'Bergamot']","['Rose', 'Tuberose', 'Egyptian Jasmine']","['Musk', 'Akigalawood', 'Sandalwood']",https://www.fragrantica.com/perfume/Boucheron/Quatre-en-Bleu-68527.html
Quatre En Rouge 53799.html,Boucheron,Michel Almairac,2019.0,3.87,195,"['fruity', 'sweet', 'rose', 'citrus', 'powdery', 'woody', 'patchouli', 'musky', 'floral']",female,long lasting,average,ok,"['Red Apple', 'Pear', 'Bergamot', 'Tangerine']","['Black Currant', 'Rose', 'Orris']","['Musk', 'Patchouli', 'Marshmallow', 'Raspberry']",https://www.fragrantica.com/perfume/Boucheron/Quatre-En-Rouge-53799.html
Quatre Iconic 72535.html,Boucheron,,2022.0,3.89,642,"['amber', 'tuberose', 'balsamic', 'woody', 'white floral', 'patchouli', 'animalic', 'earthy', 'soft spicy', 'citrus']",female,long lasting,strong,good value,"['Mandarin Orange', 'Ginger', 'Pink Pepper']","['Black Currant', 'Peru Balsam', 'Tuberose']","['Patchouli', 'Vetiver', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Quatre-Iconic-72535.html
Jaipur 136.html,Boucheron,Jean-Pierre Mary,1994.0,3.98,932,"['fruity', 'powdery', 'floral', 'sweet', 'amber', 'vanilla', 'woody', 'white floral', 'warm spicy', 'rose']",female,long lasting,average,ok,"['Freesia', 'Plum', 'Peach', 'Pineapple', 'Apricot']","['Lily-of-the-Valley', 'Carnation', 'Orris Root', 'Rose', 'Black locust', 'Orchid', 'Peony', 'Jasmine']","['Benzoin', 'Sandalwood', 'Virginia Cedar', 'Heliotrope', 'Styrax', 'Musk', 'Vanilla', 'Amber']",https://www.fragrantica.com/perfume/Boucheron/Jaipur-136.html
